league_id,team_id,Team Name,player_api_id,player_name,Player Rating,Finishing,Acceleration,Interceptions,Marking,Positioning
10257,8551,SV Darmstadt 98,27719,Felipe,79,57,76,81,81,82
10257,8551,SV Darmstadt 98,39644,Gaetano D'Agostino,83,65,73,85,68,87
10257,8551,SV Darmstadt 98,50074,Juan Camilo Zuniga,80,56,89,71,73,78
10257,8551,SV Darmstadt 98,154249,Mattia Destro,79,85,79,58,25,87
21518,8558,SV Darmstadt 98,25563,Carlos Kameni,82,25,44,32,25,25
21518,8558,SV Darmstadt 98,70891,Diego Daniel Colotto,80,66,73,82,81,75
21518,8558,SV Darmstadt 98,574200,Eric Bertrand Bailly,80,33,79,84,82,36
21518,8558,SV Darmstadt 98,40672,Francisco Casilla,81,25,46,49,36,44
21518,8558,SV Darmstadt 98,32766,Ivan de la Pena,85,69,78,89,41,78
21518,8558,SV Darmstadt 98,40599,Joan Capdevila,80,77,82,84,83,83
21518,8558,SV Darmstadt 98,37441,Joan Verdu,80,71,74,71,43,79
21518,8558,SV Darmstadt 98,150330,Jose Maria Callejon,81,80,91,58,25,88
21518,8558,SV Darmstadt 98,43329,Kalu Uche,80,77,86,77,36,74
21518,8558,SV Darmstadt 98,24852,Luis Garcia,80,87,84,49,35,78
21518,8558,SV Darmstadt 98,40001,Michael Ciani,80,36,74,85,82,82
1729,8559,SV Darmstadt 98,51553,Daniel Sturridge,83,86,91,66,25,85
1729,8559,SV Darmstadt 98,23783,Gary Cahill,83,71,73,86,84,72
1729,8559,SV Darmstadt 98,30753,Ivan Klasnic,83,82,82,71,23,83
1729,8559,SV Darmstadt 98,143793,Jack Wilshere,83,72,83,69,69,80
1729,8559,SV Darmstadt 98,34261,Johan Elmander,85,88,81,75,31,81
1729,8559,SV Darmstadt 98,33633,Martin Petrov,83,76,87,64,20,75
21518,8560,SV Darmstadt 98,184138,Antoine Griezmann,84,87,86,60,23,88
21518,8560,SV Darmstadt 98,205278,Asier Illarramendi,80,54,69,79,71,79
21518,8560,SV Darmstadt 98,75342,Carlos Vela,83,82,88,66,25,83
21518,8560,SV Darmstadt 98,37421,Claudio Bravo,83,25,61,50,25,53
21518,8560,SV Darmstadt 98,56686,Gonzalo Castro,80,74,89,75,61,81
21518,8560,SV Darmstadt 98,282676,Inigo Martinez,80,42,78,84,85,48
21518,8560,SV Darmstadt 98,38551,Joseba Llorente,81,89,77,70,52,84
10257,8564,SV Darmstadt 98,30723,Alessandro Nesta,91,24,83,92,94,90
10257,8564,SV Darmstadt 98,30731,Andrea Pirlo,88,68,77,96,63,95
10257,8564,SV Darmstadt 98,31996,Andriy Shevchenko,88,92,87,81,23,84
10257,8564,SV Darmstadt 98,30720,Dida,88,25,60,82,25,25
10257,8564,SV Darmstadt 98,30853,Fernando Torres,88,95,95,79,21,95
10257,8564,SV Darmstadt 98,41044,Kaka,90,92,93,87,25,88
10257,8564,SV Darmstadt 98,30675,Michael Essien,88,75,87,91,85,92
15722,8569,SV Darmstadt 98,196185,Arkadiusz Piech,70,70,90,58,52,81
15722,8569,SV Darmstadt 98,68744,Dariusz Pietrasiak,69,35,57,77,64,60
15722,8569,SV Darmstadt 98,115724,Grzegorz Kuswik,68,71,70,47,44,71
15722,8569,SV Darmstadt 98,13334,Lukasz Madej,68,60,76,71,46,68
15722,8569,SV Darmstadt 98,92222,Mateusz Cetnarski,69,66,82,59,38,65
15722,8569,SV Darmstadt 98,275735,Mateusz Mak,68,65,85,41,46,65
1,8571,SV Darmstadt 98,208929,Brecht Dejaeghere,74,56,84,69,62,72
1,8571,SV Darmstadt 98,148302,Cheikhou Kouyate,76,64,80,81,71,72
1,8571,SV Darmstadt 98,148315,Christian Benteke,82,84,82,48,25,81
1,8571,SV Darmstadt 98,45413,Ervin Zukanovic,74,35,68,78,81,43
1,8571,SV Darmstadt 98,164732,Ilombe Mboyo,74,76,77,43,30,76
1,8571,SV Darmstadt 98,38441,Laurent Ciman,77,55,78,80,80,63
1,8573,SV Darmstadt 98,201811,Andile Jali,74,55,75,75,76,67
1,8573,SV Darmstadt 98,36832,Carl Hoefkens,73,43,60,76,71,74
1,8573,SV Darmstadt 98,30918,David Rozehnal,81,29,71,79,84,72
1,8573,SV Darmstadt 98,131531,Franck Berrier,74,67,73,74,45,72
1,8573,SV Darmstadt 98,166302,Gohi Bi Cyriac,73,78,91,50,25,72
1,8573,SV Darmstadt 98,282671,Laurent Depoitre,76,76,67,32,25,76
4769,8576,SV Darmstadt 98,39311,Adrian Mutu,85,92,88,80,21,87
4769,8576,SV Darmstadt 98,39993,Benoit Pedretti,82,65,86,86,74,87
4769,8576,SV Darmstadt 98,78186,Eduardo,83,78,78,71,63,73
4769,8576,SV Darmstadt 98,31047,Guillermo Ochoa,82,25,87,68,25,69
4769,8576,SV Darmstadt 98,37242,Ilan,79,81,81,73,25,78
4769,8576,SV Darmstadt 98,40543,Matthieu Chalme,79,51,84,77,78,82
21518,8581,SV Darmstadt 98,30922,Arouna Kone,80,82,88,58,35,83
21518,8581,SV Darmstadt 98,34575,Asier del Horno,80,70,84,80,83,81
21518,8581,SV Darmstadt 98,38699,Giuseppe Rossi,85,90,87,78,46,88
21518,8581,SV Darmstadt 98,37461,Jaime Gavilan,82,77,78,85,61,85
21518,8581,SV Darmstadt 98,37441,Joan Verdu,80,71,74,71,43,79
21518,8581,SV Darmstadt 98,43329,Kalu Uche,80,77,86,77,36,74
21518,8581,SV Darmstadt 98,51949,Keylor Navas,82,25,61,25,25,25
21518,8581,SV Darmstadt 98,24132,Mohamed Lamine Sissoko,81,55,83,85,77,81
4769,8583,SV Darmstadt 98,26136,Adama Coulibaly,78,38,73,83,80,78
4769,8583,SV Darmstadt 98,39993,Benoit Pedretti,82,65,86,86,74,87
4769,8583,SV Darmstadt 98,11323,Cedric Hengbart,78,61,82,83,78,69
4769,8583,SV Darmstadt 98,34037,Ireneusz Jelen,81,89,85,68,31,87
4769,8583,SV Darmstadt 98,39996,Jean-Pascal Mignot,78,33,74,83,82,65
1729,8586,SV Darmstadt 98,33074,Eidur Gudjohnsen,86,88,78,84,42,83
1729,8586,SV Darmstadt 98,30960,Emmanuel Adebayor,87,90,84,69,23,87
1729,8586,SV Darmstadt 98,31921,Gareth Bale,87,84,93,73,82,83
1729,8586,SV Darmstadt 98,26295,Hugo Lloris,86,25,68,27,25,65
1729,8586,SV Darmstadt 98,31097,Luka Modric,88,83,82,80,69,86
4769,8588,SV Darmstadt 98,78186,Eduardo,83,78,78,71,63,73
4769,8588,SV Darmstadt 98,26141,Fabien Laurenti,76,26,68,68,81,66
4769,8588,SV Darmstadt 98,35531,Franck Queudrue,76,34,76,71,80,69
4769,8588,SV Darmstadt 98,214972,Geoffrey Kondogbia,78,48,74,84,69,68
4769,8588,SV Darmstadt 98,154230,Gregory Sertic,77,69,71,73,74,74
4769,8588,SV Darmstadt 98,41360,Henri Bedimo,76,48,82,75,77,74
4769,8588,SV Darmstadt 98,30897,Kanga Akale,80,73,85,59,25,62
4769,8588,SV Darmstadt 98,40683,Ludovic Baal,76,46,84,75,74,66
4769,8592,SV Darmstadt 98,25496,Dimitri Payet,84,79,85,73,29,79
4769,8592,SV Darmstadt 98,33418,Djibril Cisse,84,87,92,56,25,81
4769,8592,SV Darmstadt 98,30670,Gabriel Heinze,85,40,83,81,86,84
4769,8592,SV Darmstadt 98,39987,Loic Remy,83,84,91,72,23,81
4769,8592,SV Darmstadt 98,40964,Lucho Gonzalez,85,78,79,87,67,84
4769,8592,SV Darmstadt 98,25515,Mamadou Niang,83,91,79,72,24,73
4769,8592,SV Darmstadt 98,40060,Mathieu Valbuena,83,77,92,75,30,79
13274,8593,SV Darmstadt 98,157723,Christian Eriksen,84,75,86,58,42,79
13274,8593,SV Darmstadt 98,32937,Christian Poulsen,83,43,78,80,85,86
13274,8593,SV Darmstadt 98,36784,Klaas Jan Huntelaar,85,95,78,84,43,92
13274,8593,SV Darmstadt 98,40636,Luis Suarez,90,91,88,72,30,91
13274,8593,SV Darmstadt 98,30841,Maarten Stekelenburg,85,42,64,62,28,71
19694,8596,SV Darmstadt 98,35524,Colin Healy,71,49,76,67,56,64
19694,8596,SV Darmstadt 98,43282,Dani Mallo,70,21,49,63,22,23
19694,8596,SV Darmstadt 98,12318,Dusan Pernis,70,23,38,37,23,39
19694,8596,SV Darmstadt 98,23335,Jackie McNamara,73,44,72,81,76,78
19694,8596,SV Darmstadt 98,22969,Michael Higdon,71,75,63,56,56,76
19694,8597,SV Darmstadt 98,41941,Alexei Jr Eremenko,73,74,73,62,62,69
19694,8597,SV Darmstadt 98,32413,Barry Nicholson,75,69,70,71,55,72
19694,8597,SV Darmstadt 98,32907,Craig Bryson,73,69,74,70,70,76
19694,8597,SV Darmstadt 98,36394,Julien Faubert,80,65,81,81,72,78
19694,8597,SV Darmstadt 98,32867,Kris Boyd,86,90,74,68,25,86
19694,8597,SV Darmstadt 98,24845,Lee McCulloch,73,73,68,76,71,76
19694,8597,SV Darmstadt 98,38966,Lee Miller,75,78,74,71,25,84
10257,8600,SV Darmstadt 98,50047,Alexis Sanchez,86,85,93,75,50,85
10257,8600,SV Darmstadt 98,27734,Antonio Di Natale,86,90,92,91,38,89
10257,8600,SV Darmstadt 98,39540,Fabio Quagliarella,83,85,88,80,39,85
10257,8600,SV Darmstadt 98,39644,Gaetano D'Agostino,83,65,73,85,68,87
10257,8600,SV Darmstadt 98,155066,Juan Cuadrado,83,76,92,69,68,80
10257,8600,SV Darmstadt 98,46875,Mehdi Benatia,85,50,74,90,90,60
1729,8602,SV Darmstadt 98,32581,Christophe Berra,76,35,68,74,77,61
1729,8602,SV Darmstadt 98,25421,Jamie O'Hara,77,72,74,75,72,77
1729,8602,SV Darmstadt 98,23291,Kevin Doyle,79,82,77,78,47,84
1729,8602,SV Darmstadt 98,30669,Marcus Hahnemann,78,25,60,56,33,70
1729,8602,SV Darmstadt 98,23538,Matt Jarvis,77,73,92,57,33,76
21518,8603,SV Darmstadt 98,45749,Benat Etxebarria,82,76,69,77,63,78
21518,8603,SV Darmstadt 98,2977,David Rivas Rodriguez,82,52,63,66,85,70
21518,8603,SV Darmstadt 98,27461,Heiko Westermann,82,67,79,82,84,79
21518,8603,SV Darmstadt 98,37824,Joaquin,88,74,89,78,60,82
21518,8603,SV Darmstadt 98,39719,Juan Vargas,82,72,82,79,77,75
21518,8603,SV Darmstadt 98,30750,Juanito,83,56,71,76,86,90
13274,8611,SV Darmstadt 98,26544,Blaise N'Kufo,80,92,79,77,21,83
13274,8611,SV Darmstadt 98,38229,Bryan Ruiz,82,85,75,70,45,84
13274,8611,SV Darmstadt 98,38373,Cheik Tiote,82,62,79,83,81,82
13274,8611,SV Darmstadt 98,94267,Dusan Tadic,81,73,81,43,49,75
13274,8611,SV Darmstadt 98,26675,Eljero Elia,80,74,92,68,28,79
17642,8613,SV Darmstadt 98,361711,Afonso,74,31,79,76,73,61
17642,8613,SV Darmstadt 98,11285,Lucas,78,69,85,68,70,80
17642,8613,SV Darmstadt 98,181205,Luisinho,72,57,78,34,43,76
17642,8613,SV Darmstadt 98,25922,Marek Cech,74,70,81,76,72,72
17642,8613,SV Darmstadt 98,194632,Mika,72,28,37,34,25,29
13274,8614,SV Darmstadt 98,101584,Cassio,78,25,65,38,25,67
13274,8614,SV Darmstadt 98,110115,Joshua John,73,71,87,52,24,65
13274,8614,SV Darmstadt 98,114558,Kevin Strootman,81,67,68,82,70,78
13274,8614,SV Darmstadt 98,178762,Lerin Duarte,74,63,86,68,57,72
13274,8614,SV Darmstadt 98,198559,Marten De Roon,76,57,69,78,68,66
21518,8633,SV Darmstadt 98,30834,Arjen Robben,90,85,96,72,29,89
21518,8633,SV Darmstadt 98,30893,Cristiano Ronaldo,93,95,95,75,27,93
21518,8633,SV Darmstadt 98,34520,Fabio Cannavaro,91,21,84,93,96,94
21518,8633,SV Darmstadt 98,30657,Iker Casillas,91,25,71,87,25,52
21518,8633,SV Darmstadt 98,41044,Kaka,90,92,93,87,25,88
21518,8634,SV Darmstadt 98,30955,Andres Iniesta,91,75,88,88,67,92
21518,8634,SV Darmstadt 98,30661,Carles Puyol,89,41,89,91,94,92
21518,8634,SV Darmstadt 98,30613,Cesc Fabregas,89,83,77,90,73,93
21518,8634,SV Darmstadt 98,30909,David Villa,89,94,88,87,42,93
21518,8634,SV Darmstadt 98,30981,Lionel Messi,94,97,96,75,25,93
21518,8634,SV Darmstadt 98,40636,Luis Suarez,90,91,88,72,30,91
1,8635,SV Darmstadt 98,38369,Dieumerci Mbokani,79,84,85,54,27,79
1,8635,SV Darmstadt 98,38393,Lucas Biglia,82,58,74,86,80,79
1,8635,SV Darmstadt 98,71353,Marko Marin,81,72,88,59,26,75
1,8635,SV Darmstadt 98,38383,Mbark Boussoufa,82,75,85,76,44,77
1,8635,SV Darmstadt 98,37262,Milan Jovanovic,80,81,89,68,45,80
10257,8636,SV Darmstadt 98,30690,Adriano,89,90,83,87,25,88
10257,8636,SV Darmstadt 98,35561,Hernan Crespo,88,94,84,86,22,93
10257,8636,SV Darmstadt 98,30989,Julio Cesar,89,25,76,76,25,86
10257,8636,SV Darmstadt 98,39774,Lucio,89,52,85,89,91,86
10257,8636,SV Darmstadt 98,30696,Luis Figo,88,82,75,89,27,87
10257,8636,SV Darmstadt 98,30716,Marco Materazzi,88,64,78,80,87,76
4769,8639,SV Darmstadt 98,77741,Adil Rami,84,47,68,83,85,74
4769,8639,SV Darmstadt 98,25496,Dimitri Payet,84,79,85,73,29,79
4769,8639,SV Darmstadt 98,107417,Eden Hazard,89,83,93,63,49,86
4769,8639,SV Darmstadt 98,37950,Gervinho,84,84,94,72,45,88
4769,8639,SV Darmstadt 98,30630,Joe Cole,87,81,87,76,56,81
4769,8639,SV Darmstadt 98,20401,Michel Bastos,84,79,86,80,69,83
4769,8639,SV Darmstadt 98,30742,Mickael Landreau,85,25,61,75,25,25
13274,8640,SV Darmstadt 98,36617,Andreas Isaksson,83,25,84,72,25,65
13274,8640,SV Darmstadt 98,31045,Andres Guardado,82,77,90,79,71,75
13274,8640,SV Darmstadt 98,38229,Bryan Ruiz,82,85,75,70,45,84
13274,8640,SV Darmstadt 98,46104,Dries Mertens,82,79,92,68,34,77
13274,8640,SV Darmstadt 98,26434,Ibrahim Afellay,82,75,89,76,63,78
13274,8640,SV Darmstadt 98,30802,Ji-Sung Park,82,76,84,76,80,85
13274,8640,SV Darmstadt 98,38244,Mark van Bommel,84,85,83,85,87,88
19694,8649,SV Darmstadt 98,23007,Andrew Davies,69,36,72,70,71,72
19694,8649,SV Darmstadt 98,32465,David Goodwillie,75,84,82,49,25,78
19694,8649,SV Darmstadt 98,72441,Erik Cikos,69,46,69,69,76,51
19694,8649,SV Darmstadt 98,32670,Grant Munro,71,32,52,59,74,54
19694,8649,SV Darmstadt 98,32836,Marc Fitzpatrick,69,57,69,63,59,62
19694,8649,SV Darmstadt 98,32658,Mark Brown,72,30,36,55,25,25
19694,8649,SV Darmstadt 98,35398,Michael Gardyne,70,68,86,41,52,66
19694,8649,SV Darmstadt 98,112704,Michael Kovacevic,69,25,61,63,72,43
1729,8650,SV Darmstadt 98,30853,Fernando Torres,88,95,95,79,21,95
1729,8650,SV Darmstadt 98,30617,Jamie Carragher,88,31,73,88,93,94
1729,8650,SV Darmstadt 98,38818,Javier Mascherano,86,57,77,94,91,94
1729,8650,SV Darmstadt 98,30630,Joe Cole,87,81,87,76,56,81
1729,8650,SV Darmstadt 98,30831,Kolo Toure,86,56,80,85,88,85
1729,8650,SV Darmstadt 98,40636,Luis Suarez,90,91,88,72,30,91
1729,8654,SV Darmstadt 98,41475,Alessandro Diamanti,83,73,82,68,55,79
1729,8654,SV Darmstadt 98,23678,Alex Song,83,63,76,91,82,80
1729,8654,SV Darmstadt 98,34947,"Bennedict McCarthy,27",86,92,84,80,29,81
1729,8654,SV Darmstadt 98,25496,Dimitri Payet,84,79,85,73,29,79
1729,8654,SV Darmstadt 98,30630,Joe Cole,87,81,87,76,56,81
1729,8654,SV Darmstadt 98,18506,Mauro Zarate,84,87,92,74,32,84
1729,8655,SV Darmstadt 98,24160,Aiyegbeni Yakubu,84,90,91,74,28,82
1729,8655,SV Darmstadt 98,34947,"Bennedict McCarthy,27",86,92,84,80,29,81
1729,8655,SV Darmstadt 98,23927,El Hadji Diouf,82,82,90,69,51,76
1729,8655,SV Darmstadt 98,30739,Gael Givet,85,25,63,74,89,78
1729,8655,SV Darmstadt 98,23916,Morten Gamst Pedersen,85,87,79,80,72,81
1729,8658,SV Darmstadt 98,26169,Aleksandr Hleb,84,74,83,77,38,84
1729,8658,SV Darmstadt 98,24978,Barry Ferguson,84,80,75,84,71,87
1729,8658,SV Darmstadt 98,23760,David Bentley,83,78,89,73,51,76
1729,8658,SV Darmstadt 98,31432,Joe Hart,85,35,65,39,25,63
1729,8658,SV Darmstadt 98,37552,Kevin Phillips,81,87,70,70,45,84
1729,8659,SV Darmstadt 98,38433,Borja Valero,83,79,74,80,66,81
1729,8659,SV Darmstadt 98,75342,Carlos Vela,83,82,88,66,25,83
1729,8659,SV Darmstadt 98,24148,Darren Fletcher,83,74,80,92,88,87
1729,8659,SV Darmstadt 98,42168,Diego Lugano,82,47,76,82,89,85
1729,8659,SV Darmstadt 98,33086,Joleon Lescott,82,70,75,82,86,78
21518,8661,SV Darmstadt 98,33028,Aritz Aduriz,82,86,82,76,47,87
21518,8661,SV Darmstadt 98,38433,Borja Valero,83,79,74,80,66,81
21518,8661,SV Darmstadt 98,40710,Fernando Cavenaghi,82,93,81,87,55,94
21518,8661,SV Darmstadt 98,97491,Geromel,81,26,72,79,84,83
21518,8661,SV Darmstadt 98,41157,Giovani dos Santos,82,83,91,55,36,80
21518,8661,SV Darmstadt 98,33845,Miguel Angel Moya,81,25,48,28,25,25
1729,8667,SV Darmstadt 98,32496,Allan McGregor,80,25,43,52,25,25
1729,8667,SV Darmstadt 98,101969,Dame N'Doye,80,83,78,71,53,84
1729,8667,SV Darmstadt 98,190872,Gaston Ramirez,80,75,84,40,35,78
1729,8667,SV Darmstadt 98,30595,George Boateng,80,65,77,77,78,80
1729,8667,SV Darmstadt 98,26163,Hatem Ben Arfa,82,82,86,78,33,80
1729,8667,SV Darmstadt 98,37798,Jan Vennegoor of Hesselink,85,90,71,73,32,87
1729,8667,SV Darmstadt 98,24843,Jimmy Bullard,80,73,73,79,65,79
1729,8667,SV Darmstadt 98,24531,Michael Dawson,82,33,68,81,85,77
1729,8668,SV Darmstadt 98,30895,Aaron Lennon,84,70,96,81,30,79
1729,8668,SV Darmstadt 98,32448,Aiden McGeady,83,72,92,68,34,72
1729,8668,SV Darmstadt 98,24160,Aiyegbeni Yakubu,84,90,91,74,28,82
1729,8668,SV Darmstadt 98,23782,Gareth Barry,84,73,71,86,80,87
1729,8668,SV Darmstadt 98,30700,Landon Donovan,83,84,94,82,58,83
1729,8668,SV Darmstadt 98,24846,Leighton Baines,83,70,82,85,87,84
1729,8668,SV Darmstadt 98,30735,Louis Saha,83,86,92,81,38,88
1729,8668,SV Darmstadt 98,24011,Mikel Arteta,83,72,83,85,78,87
15722,8673,SV Darmstadt 98,38773,Danijel Ljuboja,77,75,74,70,25,78
15722,8673,SV Darmstadt 98,69030,Dossa Junior,73,41,76,71,76,37
15722,8673,SV Darmstadt 98,24341,Jan Mucha,74,25,53,42,25,25
15722,8673,SV Darmstadt 98,30272,Marcin Mieciel,74,81,71,76,46,71
15722,8673,SV Darmstadt 98,34264,Miroslav Radovic,77,79,84,78,26,82
13274,8674,SV Darmstadt 98,30424,Andreas Granqvist,79,58,74,82,83,78
13274,8674,SV Darmstadt 98,161012,Daley Blind,81,46,74,84,80,72
13274,8674,SV Darmstadt 98,94267,Dusan Tadic,81,73,81,43,49,75
13274,8674,SV Darmstadt 98,281012,Filip Kostic,79,77,90,32,35,73
13274,8674,SV Darmstadt 98,30994,Hedwiges Maduro,81,73,74,84,80,80
1729,8678,SV Darmstadt 98,30974,Artur Boruc,84,25,41,63,25,25
1729,8678,SV Darmstadt 98,184321,Callum Wilson,75,79,93,44,25,77
1729,8678,SV Darmstadt 98,46810,Dan Gosling,74,68,74,75,76,77
1729,8678,SV Darmstadt 98,155913,Matt Ritchie,74,73,75,46,56,72
1729,8678,SV Darmstadt 98,46349,Max-Alain Gradel,79,75,91,51,38,78
4769,8682,SV Darmstadt 98,37950,Gervinho,84,84,94,72,45,88
4769,8682,SV Darmstadt 98,40683,Ludovic Baal,76,46,84,75,74,66
4769,8682,SV Darmstadt 98,68436,Marcelo Estigarribia,78,65,86,66,60,76
4769,8682,SV Darmstadt 98,40685,Mathieu Coutadeur,77,70,74,79,62,83
4769,8682,SV Darmstadt 98,91560,Modibo Maiga,78,79,79,28,25,76
10257,8686,SV Darmstadt 98,30690,Adriano,89,90,83,87,25,88
10257,8686,SV Darmstadt 98,30682,Daniele De Rossi,86,79,81,90,80,89
10257,8686,SV Darmstadt 98,30714,Francesco Totti,90,90,86,89,58,92
10257,8686,SV Darmstadt 98,30709,Luca Toni,89,96,76,81,25,95
10257,8686,SV Darmstadt 98,34305,Maicon,86,75,91,87,86,86
4769,8689,SV Darmstadt 98,95955,Andre Ayew,81,77,90,63,54,76
4769,8689,SV Darmstadt 98,26343,Jeremie Janot,80,22,56,73,22,57
4769,8689,SV Darmstadt 98,26392,Kevin Gameiro,83,88,88,68,23,88
4769,8689,SV Darmstadt 98,46539,Laurent Koscielny,84,32,80,87,84,76
4769,8689,SV Darmstadt 98,32572,Ludovic Giuly,87,81,87,83,38,80
4769,8689,SV Darmstadt 98,40001,Michael Ciani,80,36,74,85,82,82
10257,8690,SV Darmstadt 98,34531,Bernardo Corradi,81,79,78,78,39,81
10257,8690,SV Darmstadt 98,30920,Edgar Barreto,77,69,78,80,69,79
10257,8690,SV Darmstadt 98,24516,Emil Hallfredsson,77,64,75,77,68,75
10257,8690,SV Darmstadt 98,39557,Francesco Cozza,81,86,70,91,66,79
10257,8690,SV Darmstadt 98,27663,Franco Brienza,78,75,86,79,71,78
21518,8696,SV Darmstadt 98,37581,Ezequiel Garay,83,48,71,87,88,73
21518,8696,SV Darmstadt 98,41157,Giovani dos Santos,82,83,91,55,36,80
21518,8696,SV Darmstadt 98,37512,Gonzalo Colsa,79,50,80,78,82,84
21518,8696,SV Darmstadt 98,80497,Ivan Marcano,79,45,72,83,84,73
21518,8696,SV Darmstadt 98,38403,Jorge Lopez,79,78,78,79,66,74
21518,8696,SV Darmstadt 98,30832,Luis Garcia,85,89,81,71,45,78
21518,8696,SV Darmstadt 98,30827,Markus Rosenberg,80,85,86,61,43,77
7809,8697,SV Darmstadt 98,25366,Claudio Pizarro,84,90,80,73,25,88
7809,8697,SV Darmstadt 98,31235,Diego,88,86,86,80,35,86
7809,8697,SV Darmstadt 98,169200,Kevin de Bruyne,86,82,79,62,37,83
7809,8697,SV Darmstadt 98,36378,Mesut Oezil,88,77,85,64,44,85
7809,8697,SV Darmstadt 98,30616,Mikael Silvestre,82,35,79,75,81,70
7809,8721,SV Darmstadt 98,26169,Aleksandr Hleb,84,74,83,77,38,84
7809,8721,SV Darmstadt 98,30902,Andrea Barzagli,85,67,84,92,90,83
7809,8721,SV Darmstadt 98,30819,Arne Friedrich,84,39,85,77,86,83
7809,8721,SV Darmstadt 98,38432,Dante,84,56,74,85,85,77
7809,8721,SV Darmstadt 98,31235,Diego,88,86,86,80,35,86
7809,8721,SV Darmstadt 98,15403,Edin Dzeko,85,91,79,74,36,87
7809,8721,SV Darmstadt 98,30764,Ivica Olic,84,86,88,79,41,89
7809,8721,SV Darmstadt 98,169200,Kevin de Bruyne,86,82,79,62,37,83
7809,8722,SV Darmstadt 98,26173,Faryd Mondragon,87,25,54,52,25,25
7809,8722,SV Darmstadt 98,97491,Geromel,81,26,72,79,84,83
7809,8722,SV Darmstadt 98,32118,Lukas Podolski,87,90,93,59,33,82
7809,8722,SV Darmstadt 98,38492,Maniche,84,76,87,82,63,86
7809,8722,SV Darmstadt 98,27284,Michael Rensing,79,25,63,25,25,25
7809,8722,SV Darmstadt 98,38848,Milivoje Novakovic,79,89,73,67,43,84
4769,9746,SV Darmstadt 98,41146,Cedric Faure,77,82,72,69,25,77
4769,9746,SV Darmstadt 98,41186,Christophe Revault,78,22,51,47,22,25
4769,9746,SV Darmstadt 98,103470,Jean-Armel Kana-Biyik,76,25,72,74,77,66
4769,9746,SV Darmstadt 98,46656,Jean-Michel Lesage,75,85,78,58,61,72
4769,9746,SV Darmstadt 98,103468,Johny Placide,75,25,53,31,34,61
4769,9746,SV Darmstadt 98,46650,Kevin Anin,75,32,71,75,65,73
4769,9747,SV Darmstadt 98,41146,Cedric Faure,77,82,72,69,25,77
4769,9747,SV Darmstadt 98,71602,Claudio Beauvue,79,80,91,48,48,81
4769,9747,SV Darmstadt 98,26330,Jimmy Briand,81,81,90,79,75,84
4769,9747,SV Darmstadt 98,120598,Jonas Loessl,76,25,62,34,25,45
4769,9747,SV Darmstadt 98,26374,Mevlut Erdinc,78,85,81,71,33,81
4769,9748,SV Darmstadt 98,30931,Cris,89,59,82,85,90,90
4769,9748,SV Darmstadt 98,26295,Hugo Lloris,86,25,68,27,25,65
4769,9748,SV Darmstadt 98,30684,"Juninho Pernambucano,20",88,81,79,88,72,85
4769,9748,SV Darmstadt 98,26166,Karim Benzema,87,90,90,74,40,87
4769,9748,SV Darmstadt 98,30536,Lisandro Lopez,85,90,87,81,25,93
13274,9761,SV Darmstadt 98,26450,Demy de Zeeuw,78,68,75,85,74,84
13274,9761,SV Darmstadt 98,41165,Dirk Marcellis,75,25,66,79,80,70
13274,9761,SV Darmstadt 98,27338,Ellery Cairo,76,67,85,63,11,72
13274,9761,SV Darmstadt 98,62358,Eric Fernando Botteghin,77,29,50,82,84,39
13274,9761,SV Darmstadt 98,33331,Julian Jenner,75,78,74,62,41,72
17642,9764,SV Darmstadt 98,38888,Cesar Peixoto,75,63,78,76,68,75
17642,9764,SV Darmstadt 98,29580,Evaldo,75,54,83,76,73,74
17642,9764,SV Darmstadt 98,42568,Gladstone,76,48,50,61,81,32
17642,9764,SV Darmstadt 98,186592,Hugo Vieira,74,76,89,22,24,81
17642,9764,SV Darmstadt 98,172887,Junior Caicara,76,43,87,70,78,72
17642,9764,SV Darmstadt 98,263260,Mauro,74,39,67,76,74,60
17642,9765,SV Darmstadt 98,242889,Alhassan Wakaso,71,32,69,75,69,55
17642,9765,SV Darmstadt 98,96968,Andre Pinto,77,34,71,77,78,69
17642,9765,SV Darmstadt 98,38113,Claudio Lito,71,73,81,74,42,76
17642,9765,SV Darmstadt 98,40957,Daniel Candeias,75,69,85,52,40,71
17642,9765,SV Darmstadt 98,40959,Hugo Ventura,73,25,44,54,25,30
17642,9765,SV Darmstadt 98,40967,Ivanildo,74,63,90,35,33,70
17642,9768,SV Darmstadt 98,27694,Alberto Aquilani,83,72,80,84,65,82
17642,9768,SV Darmstadt 98,38700,Florent Sinama-Pongolle,83,85,90,68,29,77
17642,9768,SV Darmstadt 98,37549,Joao Moutinho,84,76,86,86,67,85
17642,9768,SV Darmstadt 98,37401,Khalid Boulahrouz,83,25,77,75,84,72
17642,9768,SV Darmstadt 98,40948,Liedson,84,88,86,85,48,92
17642,9768,SV Darmstadt 98,38492,Maniche,84,76,87,82,63,86
17642,9771,SV Darmstadt 98,150268,Andre Almeida,76,41,69,81,79,68
17642,9771,SV Darmstadt 98,164238,Andre Santos,77,62,78,78,73,72
17642,9771,SV Darmstadt 98,121881,Eduardo Gottardi,76,25,49,28,25,25
17642,9771,SV Darmstadt 98,177126,Jan Oblak,82,25,43,25,25,25
17642,9771,SV Darmstadt 98,29177,Leandrinho,78,72,86,75,52,76
