league_id,season,team_api_id,team_long_name,avg_home_goals_team,avg_home_goals_league,avg_away_goals_team,avg_away_goals_league
13274,2008/2009,8614,"Sparta Rotterdam",1.53,1.79,1.18,1.61
13274,2008/2009,6601,"FC Volendam",1.59,1.79,0.65,1.61
13274,2008/2009,10229,AZ,2.24,1.79,1.65,1.61
13274,2008/2009,8526,"De Graafschap",1.00,1.79,0.41,1.61
13274,2008/2009,8593,Ajax,2.41,1.79,1.94,1.61
13274,2008/2009,8674,"FC Groningen",1.88,1.79,1.24,1.61
13274,2008/2009,10235,Feyenoord,2.00,1.79,1.18,1.61
13274,2008/2009,10217,"ADO Den Haag",1.24,1.79,1.18,1.61
13274,2008/2009,9761,"NAC Breda",1.24,1.79,1.35,1.61
13274,2008/2009,10228,"SC Heerenveen",2.41,1.79,1.47,1.61
13274,2008/2009,8611,"FC Twente",2.35,1.79,1.29,1.61
13274,2008/2009,8640,PSV,2.41,1.79,1.76,1.61
13274,2009/2010,8525,"Willem II",1.35,1.79,0.76,1.28
13274,2009/2010,10219,"RKC Waalwijk",1.06,1.79,0.71,1.28
13274,2009/2010,8614,"Sparta Rotterdam",1.06,1.79,0.71,1.28
13274,2009/2010,9791,"Heracles Almelo",2.12,1.79,1.06,1.28
13274,2009/2010,8640,PSV,2.35,1.79,1.88,1.28
13274,2009/2010,10235,Feyenoord,1.88,1.79,1.29,1.28
13274,2009/2010,10217,"ADO Den Haag",1.24,1.79,1.00,1.28
13274,2009/2010,8674,"FC Groningen",1.47,1.79,1.35,1.28
13274,2009/2010,10228,"SC Heerenveen",1.47,1.79,1.12,1.28
13274,2009/2010,8593,Ajax,3.76,1.79,2.47,1.28
13274,2009/2010,8611,"FC Twente",2.18,1.79,1.53,1.28
13274,2009/2010,9761,"NAC Breda",1.53,1.79,0.94,1.28
13274,2009/2010,8464,N.E.C.,1.18,1.79,0.88,1.28
13274,2009/2010,9839,VVV-Venlo,1.76,1.79,0.76,1.28
13274,2009/2010,9908,"FC Utrecht",1.24,1.79,1.06,1.28
13274,2009/2010,8277,Vitesse,1.29,1.79,0.94,1.28
13274,2009/2010,10229,AZ,1.94,1.79,1.82,1.28
13274,2009/2010,9803,"Roda JC Kerkrade",2.18,1.79,1.12,1.28
13274,2010/2011,9803,"Roda JC Kerkrade",2.00,1.79,1.82,0.89
13274,2010/2011,9791,"Heracles Almelo",2.29,1.79,1.53,0.89
13274,2010/2011,8464,N.E.C.,1.76,1.79,1.59,0.89
13274,2010/2011,10228,"SC Heerenveen",2.06,1.79,1.47,0.89
13274,2010/2011,8526,"De Graafschap",1.29,1.79,0.53,0.89
13274,2010/2011,8277,Vitesse,1.35,1.79,1.12,0.89
13274,2010/2011,10235,Feyenoord,2.12,1.79,1.00,0.89
13274,2010/2011,9761,"NAC Breda",1.59,1.79,1.00,0.89
13274,2010/2011,8674,"FC Groningen",2.18,1.79,1.65,0.89
13274,2010/2011,8640,PSV,2.88,1.79,1.76,0.89
13274,2010/2011,8611,"FC Twente",2.24,1.79,1.59,0.89
13274,2010/2011,10218,Excelsior,1.65,1.79,1.00,0.89
13274,2010/2011,10229,AZ,2.18,1.79,1.06,0.89
13274,2010/2011,8525,"Willem II",1.65,1.79,0.53,0.89
13274,2010/2011,8593,Ajax,2.24,1.79,2.00,0.89
13274,2010/2011,9908,"FC Utrecht",2.24,1.79,1.00,0.89
13274,2010/2011,9839,VVV-Venlo,1.18,1.79,0.82,0.89
13274,2010/2011,10217,"ADO Den Haag",2.12,1.79,1.59,0.89
13274,2011/2012,10218,Excelsior,0.88,1.79,0.76,1.17
13274,2011/2012,9839,VVV-Venlo,1.71,1.79,0.76,1.17
13274,2011/2012,10228,"SC Heerenveen",2.18,1.79,2.47,1.17
13274,2011/2012,10219,"RKC Waalwijk",1.41,1.79,0.94,1.17
13274,2011/2012,9803,"Roda JC Kerkrade",2.00,1.79,1.24,1.17
13274,2011/2012,8526,"De Graafschap",1.12,1.79,1.00,1.17
13274,2011/2012,10217,"ADO Den Haag",1.29,1.79,0.94,1.17
13274,2011/2012,10229,AZ,2.24,1.79,1.53,1.17
13274,2011/2012,9761,"NAC Breda",1.59,1.79,1.06,1.17
13274,2011/2012,9908,"FC Utrecht",2.29,1.79,0.94,1.17
13274,2011/2012,8593,Ajax,2.88,1.79,2.59,1.17
13274,2011/2012,8674,"FC Groningen",1.71,1.79,0.71,1.17
13274,2011/2012,8277,Vitesse,1.76,1.79,1.06,1.17
13274,2011/2012,8611,"FC Twente",2.41,1.79,2.41,1.17
13274,2011/2012,8464,N.E.C.,1.53,1.79,0.94,1.17
13274,2011/2012,9791,"Heracles Almelo",1.76,1.79,1.29,1.17
13274,2011/2012,10235,Feyenoord,2.29,1.79,1.82,1.17
13274,2011/2012,8640,PSV,3.35,1.79,1.76,1.17
13274,2012/2013,8525,"Willem II",1.35,1.79,0.59,1.50
13274,2012/2013,10219,"RKC Waalwijk",1.41,1.79,0.88,1.50
13274,2012/2013,9803,"Roda JC Kerkrade",1.71,1.79,1.29,1.50
13274,2012/2013,9791,"Heracles Almelo",2.24,1.79,1.18,1.50
13274,2012/2013,9908,"FC Utrecht",1.59,1.79,1.65,1.50
13274,2012/2013,8611,"FC Twente",1.94,1.79,1.59,1.50
13274,2012/2013,8277,Vitesse,2.00,1.79,2.00,1.50
13274,2012/2013,10228,"SC Heerenveen",1.71,1.79,1.24,1.50
13274,2012/2013,8593,Ajax,2.35,1.79,2.53,1.50
13274,2012/2013,10217,"ADO Den Haag",1.47,1.79,1.41,1.50
13274,2012/2013,8464,N.E.C.,1.12,1.79,1.47,1.50
13274,2012/2013,9839,VVV-Venlo,1.29,1.79,0.65,1.50
13274,2012/2013,10235,Feyenoord,2.47,1.79,1.29,1.50
13274,2012/2013,6413,"PEC Zwolle",1.35,1.79,1.12,1.50
13274,2012/2013,10229,AZ,1.71,1.79,1.59,1.50
13274,2012/2013,8640,PSV,3.41,1.79,2.65,1.50
13274,2012/2013,8674,"FC Groningen",1.18,1.79,0.94,1.50
13274,2012/2013,9761,"NAC Breda",1.47,1.79,0.88,1.50
13274,2013/2014,8593,Ajax,2.47,1.79,1.59,1.33
13274,2013/2014,10228,"SC Heerenveen",2.53,1.79,1.71,1.33
13274,2013/2014,8464,N.E.C.,1.71,1.79,1.47,1.33
13274,2013/2014,10217,"ADO Den Haag",1.71,1.79,0.94,1.33
13274,2013/2014,8611,"FC Twente",2.53,1.79,1.71,1.33
13274,2013/2014,7788,"SC Cambuur",1.76,1.79,0.59,1.33
13274,2013/2014,6413,"PEC Zwolle",1.53,1.79,1.24,1.33
13274,2013/2014,8277,Vitesse,1.88,1.79,1.94,1.33
13274,2013/2014,9908,"FC Utrecht",1.82,1.79,0.88,1.33
13274,2013/2014,6433,"Go Ahead Eagles",1.59,1.79,1.06,1.33
13274,2013/2014,8674,"FC Groningen",1.82,1.79,1.53,1.33
13274,2013/2014,10219,"RKC Waalwijk",1.53,1.79,1.06,1.33
13274,2013/2014,10229,AZ,2.12,1.79,1.06,1.33
13274,2013/2014,9791,"Heracles Almelo",1.12,1.79,1.53,1.33
13274,2013/2014,9761,"NAC Breda",1.47,1.79,1.06,1.33
13274,2013/2014,10235,Feyenoord,2.59,1.79,1.88,1.33
13274,2013/2014,9803,"Roda JC Kerkrade",1.24,1.79,1.35,1.33
13274,2013/2014,8640,PSV,2.00,1.79,1.53,1.33
13274,2014/2015,6413,"PEC Zwolle",2.35,1.79,1.12,1.72
13274,2014/2015,10228,"SC Heerenveen",1.94,1.79,1.18,1.72
13274,2014/2015,7788,"SC Cambuur",1.47,1.79,1.24,1.72
13274,2014/2015,9761,"NAC Breda",1.12,1.79,1.00,1.72
13274,2014/2015,9791,"Heracles Almelo",1.35,1.79,1.41,1.72
13274,2014/2015,10217,"ADO Den Haag",1.76,1.79,0.82,1.72
13274,2014/2015,6433,"Go Ahead Eagles",0.82,1.79,0.88,1.72
13274,2014/2015,8593,Ajax,2.18,1.79,1.88,1.72
13274,2014/2015,8525,"Willem II",1.47,1.79,1.24,1.72
13274,2014/2015,8277,Vitesse,2.12,1.79,1.76,1.72
13274,2014/2015,9908,"FC Utrecht",1.88,1.79,1.65,1.72
13274,2014/2015,10229,AZ,1.76,1.79,1.94,1.72
13274,2014/2015,10218,Excelsior,1.53,1.79,1.24,1.72
13274,2014/2015,10235,Feyenoord,1.82,1.79,1.47,1.72
13274,2014/2015,8611,"FC Twente",1.53,1.79,1.76,1.72
13274,2014/2015,8640,PSV,2.94,1.79,2.47,1.72
13274,2014/2015,8674,"FC Groningen",1.53,1.79,1.35,1.72
13274,2014/2015,6631,"FC Dordrecht",0.88,1.79,0.53,1.72
13274,2015/2016,10228,"SC Heerenveen",1.41,1.79,1.29,1.28
13274,2015/2016,6413,"PEC Zwolle",2.06,1.79,1.24,1.28
13274,2015/2016,9803,"Roda JC Kerkrade",0.88,1.79,1.12,1.28
13274,2015/2016,10217,"ADO Den Haag",1.18,1.79,1.65,1.28
13274,2015/2016,10235,Feyenoord,1.94,1.79,1.71,1.28
13274,2015/2016,10229,AZ,2.24,1.79,1.88,1.28
13274,2015/2016,8464,N.E.C.,1.47,1.79,0.71,1.28
13274,2015/2016,8674,"FC Groningen",1.47,1.79,0.94,1.28
13274,2015/2016,8525,"Willem II",1.12,1.79,0.94,1.28
13274,2015/2016,8526,"De Graafschap",1.35,1.79,0.94,1.28
13274,2015/2016,8611,"FC Twente",1.82,1.79,1.06,1.28
13274,2015/2016,7788,"SC Cambuur",0.71,1.79,1.24,1.28
13274,2015/2016,8277,Vitesse,1.76,1.79,1.47,1.28
13274,2015/2016,9791,"Heracles Almelo",1.65,1.79,1.12,1.28
13274,2015/2016,8593,Ajax,2.88,1.79,1.88,1.28
13274,2015/2016,10218,Excelsior,1.24,1.79,0.76,1.28
13274,2015/2016,9908,"FC Utrecht",1.76,1.79,1.59,1.28
13274,2015/2016,8640,PSV,2.41,1.79,2.76,1.28
15722,2008/2009,10265,"Wisła Kraków",2.07,1.32,1.47,0.81
15722,2008/2009,8020,"Polonia Bytom",1.13,1.32,0.20,0.81
15722,2008/2009,8673,"Legia Warszawa",2.53,1.32,0.93,0.81
15722,2008/2009,8025,"Śląsk Wrocław",1.67,1.32,1.00,0.81
15722,2008/2009,8244,"Widzew Łódź",1.00,1.32,0.80,0.81
15722,2008/2009,2182,"Lech Poznań",1.47,1.32,1.93,0.81
15722,2008/2009,8322,"Arka Gdynia",1.27,1.32,0.53,0.81
15722,2008/2009,8028,"Piast Gliwice",0.73,1.32,0.40,0.81
15722,2008/2009,8569,"GKS Bełchatów",1.40,1.32,1.27,0.81
15722,2008/2009,1957,"Jagiellonia Białystok",1.60,1.32,0.27,0.81
15722,2008/2009,2186,Cracovia,0.80,1.32,0.80,0.81
15722,2008/2009,1601,"Ruch Chorzów",0.87,1.32,0.60,0.81
15722,2008/2009,2183,"P. Warszawa",1.27,1.32,1.40,0.81
15722,2008/2009,8242,"Odra Wodzisław",0.93,1.32,0.60,0.81
15722,2008/2009,8030,"Lechia Gdańsk",1.40,1.32,0.60,0.81
15722,2008/2009,8031,"Polonia Bytom",1.27,1.32,0.73,0.81
15722,2009/2010,10265,"Wisła Kraków",1.20,1.32,2.00,0.69
15722,2009/2010,8245,"Korona Kielce",1.53,1.32,0.80,0.69
15722,2009/2010,8673,"Legia Warszawa",1.73,1.32,0.67,0.69
15722,2009/2010,8028,"Piast Gliwice",1.13,1.32,0.87,0.69
15722,2009/2010,8030,"Lechia Gdańsk",0.80,1.32,1.20,0.69
15722,2009/2010,1957,"Jagiellonia Białystok",1.20,1.32,0.73,0.69
15722,2009/2010,8031,"Polonia Bytom",1.27,1.32,0.67,0.69
15722,2009/2010,8025,"Śląsk Wrocław",1.27,1.32,0.87,0.69
15722,2009/2010,1601,"Ruch Chorzów",1.47,1.32,1.20,0.69
15722,2009/2010,2182,"Lech Poznań",1.87,1.32,1.53,0.69
15722,2009/2010,2183,"P. Warszawa",0.87,1.32,0.80,0.69
15722,2009/2010,8021,"Zagłębie Lubin",0.93,1.32,1.07,0.69
15722,2009/2010,2186,Cracovia,1.20,1.32,0.47,0.69
15722,2009/2010,8569,"GKS Bełchatów",1.53,1.32,0.93,0.69
15722,2009/2010,8322,"Arka Gdynia",0.93,1.32,0.93,0.69
15722,2009/2010,8242,"Odra Wodzisław",1.00,1.32,0.80,0.69
15722,2010/2011,8025,"Śląsk Wrocław",1.80,1.32,1.27,0.88
15722,2010/2011,8569,"GKS Bełchatów",1.20,1.32,0.87,0.88
15722,2010/2011,8030,"Lechia Gdańsk",1.33,1.32,1.13,0.88
15722,2010/2011,8024,"Widzew Łódź",1.73,1.32,1.00,0.88
15722,2010/2011,10265,"Wisła Kraków",1.80,1.32,1.13,0.88
15722,2010/2011,8020,"Polonia Bytom",1.60,1.32,0.80,0.88
15722,2010/2011,8245,"Korona Kielce",1.33,1.32,0.93,0.88
15722,2010/2011,8673,"Legia Warszawa",1.80,1.32,1.20,0.88
15722,2010/2011,8021,"Zagłębie Lubin",0.93,1.32,1.13,0.88
15722,2010/2011,2183,"P. Warszawa",1.47,1.32,1.27,0.88
15722,2010/2011,8322,"Arka Gdynia",1.27,1.32,0.20,0.88
15722,2010/2011,8031,"Polonia Bytom",1.13,1.32,0.80,0.88
15722,2010/2011,2182,"Lech Poznań",1.80,1.32,0.67,0.88
15722,2010/2011,2186,Cracovia,2.00,1.32,0.47,0.88
15722,2010/2011,1601,"Ruch Chorzów",0.93,1.32,1.00,0.88
15722,2010/2011,1957,"Jagiellonia Białystok",1.93,1.32,0.60,0.88
15722,2011/2012,2186,Cracovia,0.67,1.32,0.67,1.00
15722,2011/2012,2183,"P. Warszawa",1.47,1.32,0.73,1.00
15722,2011/2012,8673,"Legia Warszawa",1.47,1.32,1.33,1.00
15722,2011/2012,8244,"Widzew Łódź",0.80,1.32,0.73,1.00
15722,2011/2012,8033,"Podbeskidzie Bielsko-Biała",0.80,1.32,0.93,1.00
15722,2011/2012,1601,"Ruch Chorzów",1.60,1.32,1.33,1.00
15722,2011/2012,8025,"Śląsk Wrocław",1.73,1.32,1.40,1.00
15722,2011/2012,8024,"Widzew Łódź",0.93,1.32,0.73,1.00
15722,2011/2012,8569,"GKS Bełchatów",1.67,1.32,0.60,1.00
15722,2011/2012,2182,"Lech Poznań",1.67,1.32,1.13,1.00
15722,2011/2012,10265,"Wisła Kraków",0.93,1.32,1.00,1.00
15722,2011/2012,8021,"Zagłębie Lubin",1.20,1.32,1.20,1.00
15722,2011/2012,8020,"Polonia Bytom",1.53,1.32,0.87,1.00
15722,2011/2012,1957,"Jagiellonia Białystok",1.53,1.32,0.80,1.00
15722,2011/2012,8030,"Lechia Gdańsk",0.60,1.32,0.80,1.00
15722,2011/2012,8245,"Korona Kielce",1.27,1.32,1.00,1.00
15722,2012/2013,1957,"Jagiellonia Białystok",0.87,1.32,1.20,1.31
15722,2012/2013,2182,"Lech Poznań",1.60,1.32,1.47,1.31
15722,2012/2013,8030,"Lechia Gdańsk",1.53,1.32,1.27,1.31
15722,2012/2013,8028,"Piast Gliwice",1.20,1.32,1.53,1.31
15722,2012/2013,8673,"Legia Warszawa",2.20,1.32,1.73,1.31
15722,2012/2013,8024,"Widzew Łódź",1.27,1.32,0.73,1.31
15722,2012/2013,10265,"Wisła Kraków",1.00,1.32,0.87,1.31
15722,2012/2013,8023,"Pogoń Szczecin",1.13,1.32,0.80,1.31
15722,2012/2013,8020,"Polonia Bytom",1.27,1.32,1.07,1.31
15722,2012/2013,2183,"P. Warszawa",1.33,1.32,1.67,1.31
15722,2012/2013,8021,"Zagłębie Lubin",1.60,1.32,0.93,1.31
15722,2012/2013,8569,"GKS Bełchatów",0.80,1.32,0.80,1.31
15722,2012/2013,8245,"Korona Kielce",1.60,1.32,0.53,1.31
15722,2012/2013,8033,"Podbeskidzie Bielsko-Biała",1.40,1.32,1.20,1.31
15722,2012/2013,1601,"Ruch Chorzów",1.13,1.32,1.20,1.31
15722,2012/2013,8025,"Śląsk Wrocław",1.53,1.32,1.40,1.31
15722,2013/2014,1601,"Ruch Chorzów",1.20,1.32,1.47,1.25
15722,2013/2014,2186,Cracovia,1.27,1.32,1.20,1.25
15722,2013/2014,8030,"Lechia Gdańsk",1.60,1.32,0.93,1.25
15722,2013/2014,8673,"Legia Warszawa",2.33,1.32,1.67,1.25
15722,2013/2014,10265,"Wisła Kraków",1.53,1.32,1.00,1.25
15722,2013/2014,8245,"Korona Kielce",1.67,1.32,0.73,1.25
15722,2013/2014,8027,"Zawisza Bydgoszcz",1.80,1.32,1.07,1.25
15722,2013/2014,8021,"Zagłębie Lubin",1.53,1.32,0.53,1.25
15722,2013/2014,8020,"Polonia Bytom",1.60,1.32,1.20,1.25
15722,2013/2014,8033,"Podbeskidzie Bielsko-Biała",0.73,1.32,1.07,1.25
15722,2013/2014,2182,"Lech Poznań",2.33,1.32,1.40,1.25
15722,2013/2014,8025,"Śląsk Wrocław",1.40,1.32,1.13,1.25
15722,2013/2014,1957,"Jagiellonia Białystok",1.87,1.32,1.20,1.25
15722,2013/2014,8023,"Pogoń Szczecin",1.67,1.32,1.47,1.25
15722,2013/2014,8024,"Widzew Łódź",1.20,1.32,0.53,1.25
15722,2013/2014,8028,"Piast Gliwice",1.07,1.32,0.87,1.25
15722,2014/2015,2182,"Lech Poznań",2.27,1.32,1.20,1.19
15722,2014/2015,8673,"Legia Warszawa",2.07,1.32,1.73,1.19
15722,2014/2015,8020,"Polonia Bytom",1.67,1.32,1.20,1.19
15722,2014/2015,1957,"Jagiellonia Białystok",1.67,1.32,1.20,1.19
15722,2014/2015,8027,"Zawisza Bydgoszcz",1.07,1.32,1.07,1.19
15722,2014/2015,8025,"Śląsk Wrocław",1.40,1.32,1.47,1.19
15722,2014/2015,8033,"Podbeskidzie Bielsko-Biała",1.47,1.32,1.20,1.19
15722,2014/2015,8019,"Górnik Łęczna",1.60,1.32,0.47,1.19
15722,2014/2015,8569,"GKS Bełchatów",1.00,1.32,0.60,1.19
15722,2014/2015,2186,Cracovia,1.40,1.32,0.93,1.19
15722,2014/2015,8245,"Korona Kielce",1.47,1.32,0.80,1.19
15722,2014/2015,8028,"Piast Gliwice",1.73,1.32,0.80,1.19
15722,2014/2015,10265,"Wisła Kraków",1.33,1.32,1.80,1.19
15722,2014/2015,8030,"Lechia Gdańsk",1.20,1.32,1.20,1.19
15722,2014/2015,1601,"Ruch Chorzów",1.33,1.32,0.87,1.19
15722,2014/2015,8023,"Pogoń Szczecin",1.60,1.32,1.07,1.19
15722,2015/2016,2182,"Lech Poznań",1.33,1.32,1.13,1.44
15722,2015/2016,8030,"Lechia Gdańsk",1.87,1.32,1.13,1.44
15722,2015/2016,8025,"Śląsk Wrocław",0.93,1.32,0.93,1.44
15722,2015/2016,1601,"Ruch Chorzów",1.33,1.32,1.13,1.44
15722,2015/2016,8021,"Zagłębie Lubin",1.53,1.32,1.20,1.44
15722,2015/2016,8245,"Korona Kielce",1.07,1.32,1.07,1.44
15722,2015/2016,8028,"Piast Gliwice",1.80,1.32,1.47,1.44
15722,2015/2016,10265,"Wisła Kraków",1.33,1.32,1.67,1.44
15722,2015/2016,8023,"Pogoń Szczecin",1.27,1.32,1.13,1.44
15722,2015/2016,8019,"Górnik Łęczna",1.27,1.32,0.73,1.44
15722,2015/2016,2186,Cracovia,2.27,1.32,1.53,1.44
15722,2015/2016,8673,"Legia Warszawa",1.87,1.32,2.00,1.44
15722,2015/2016,1957,"Jagiellonia Białystok",1.07,1.32,1.40,1.44
15722,2015/2016,177361,"Termalica Bruk-Bet Nieciecza",1.40,1.32,0.80,1.44
15722,2015/2016,8020,"Polonia Bytom",1.13,1.32,1.07,1.44
15722,2015/2016,8033,"Podbeskidzie Bielsko-Biała",1.27,1.32,1.20,1.44
17642,2008/2009,9773,"FC Porto",1.53,1.32,2.53,1.00
17642,2008/2009,9768,"Sporting CP",1.93,1.32,1.07,1.00
17642,2008/2009,7844,"Vitória Guimarães",0.93,1.32,1.20,1.00
17642,2008/2009,6403,"FC Paços de Ferreira",1.47,1.32,1.00,1.00
17642,2008/2009,10213,Amadora,1.07,1.32,0.67,1.00
17642,2008/2009,7841,"Rio Ave FC",1.07,1.32,0.27,1.00
17642,2008/2009,6421,"Leixões SC",1.13,1.32,0.87,1.00
17642,2008/2009,9809,"Naval 1° de Maio",0.87,1.32,0.80,1.00
17642,2008/2009,9772,"SL Benfica",1.53,1.32,2.07,1.00
17642,2008/2009,9807,"CF Os Belenenses",1.07,1.32,0.80,1.00
17642,2008/2009,10264,"SC Braga",1.20,1.32,1.33,1.00
17642,2008/2009,7992,Trofense,0.93,1.32,0.73,1.00
17642,2008/2009,10212,"CS Marítimo",1.40,1.32,0.93,1.00
17642,2008/2009,10238,"Vitória Setúbal",0.80,1.32,0.60,1.00
17642,2008/2009,10214,"CD Nacional",1.60,1.32,1.53,1.00
17642,2008/2009,10215,"Académica de Coimbra",1.20,1.32,0.67,1.00
17642,2009/2010,10264,"SC Braga",1.80,1.32,1.40,0.75
17642,2009/2010,10238,"Vitória Setúbal",0.87,1.32,1.07,0.75
17642,2009/2010,9772,"SL Benfica",3.07,1.32,2.13,0.75
17642,2009/2010,9771,"União de Leiria, SAD",1.27,1.32,1.07,0.75
17642,2009/2010,6421,"Leixões SC",1.20,1.32,0.47,0.75
17642,2009/2010,9809,"Naval 1° de Maio",0.80,1.32,0.53,0.75
17642,2009/2010,10214,"CD Nacional",1.33,1.32,1.07,0.75
17642,2009/2010,6403,"FC Paços de Ferreira",1.13,1.32,1.00,0.75
17642,2009/2010,7844,"Vitória Guimarães",1.40,1.32,0.67,0.75
17642,2009/2010,9807,"CF Os Belenenses",0.80,1.32,0.73,0.75
17642,2009/2010,10212,"CS Marítimo",1.47,1.32,1.33,0.75
17642,2009/2010,7841,"Rio Ave FC",0.67,1.32,0.80,0.75
17642,2009/2010,10215,"Académica de Coimbra",1.33,1.32,1.13,0.75
17642,2009/2010,9768,"Sporting CP",1.60,1.32,1.20,0.75
17642,2009/2010,2033,"S.C. Olhanense",0.80,1.32,1.27,0.75
17642,2009/2010,9773,"FC Porto",2.67,1.32,2.00,0.75
17642,2010/2011,9772,"SL Benfica",2.40,1.32,1.67,0.94
17642,2010/2011,10212,"CS Marítimo",0.93,1.32,1.27,0.94
17642,2010/2011,10264,"SC Braga",1.87,1.32,1.13,0.94
17642,2010/2011,7841,"Rio Ave FC",1.13,1.32,1.20,0.94
17642,2010/2011,6403,"FC Paços de Ferreira",1.33,1.32,1.00,0.94
17642,2010/2011,10211,"SC Beira Mar",1.13,1.32,1.00,0.94
17642,2010/2011,9809,"Naval 1° de Maio",0.80,1.32,0.93,0.94
17642,2010/2011,2033,"S.C. Olhanense",1.07,1.32,0.53,0.94
17642,2010/2011,9773,"FC Porto",2.87,1.32,2.00,0.94
17642,2010/2011,9768,"Sporting CP",1.20,1.32,1.53,0.94
17642,2010/2011,10238,"Vitória Setúbal",1.20,1.32,0.73,0.94
17642,2010/2011,9765,Portimonense,1.20,1.32,0.73,0.94
17642,2010/2011,7844,"Vitória Guimarães",1.07,1.32,1.33,0.94
17642,2010/2011,9771,"União de Leiria, SAD",0.80,1.32,0.87,0.94
17642,2010/2011,10214,"CD Nacional",0.93,1.32,0.93,0.94
17642,2010/2011,10215,"Académica de Coimbra",1.07,1.32,1.07,0.94
17642,2011/2012,4064,Feirense,0.87,1.32,0.93,1.00
17642,2011/2012,10212,"CS Marítimo",1.47,1.32,1.27,1.00
17642,2011/2012,9768,"Sporting CP",2.13,1.32,1.00,1.00
17642,2011/2012,7841,"Rio Ave FC",1.53,1.32,0.67,1.00
17642,2011/2012,10238,"Vitória Setúbal",1.00,1.32,0.60,1.00
17642,2011/2012,9771,"União de Leiria, SAD",0.93,1.32,0.73,1.00
17642,2011/2012,9764,"Gil Vicente FC",1.27,1.32,0.80,1.00
17642,2011/2012,7844,"Vitória Guimarães",1.33,1.32,1.33,1.00
17642,2011/2012,10211,"SC Beira Mar",0.87,1.32,0.87,1.00
17642,2011/2012,2033,"S.C. Olhanense",1.07,1.32,1.33,1.00
17642,2011/2012,6403,"FC Paços de Ferreira",1.33,1.32,1.00,1.00
17642,2011/2012,10264,"SC Braga",2.20,1.32,1.73,1.00
17642,2011/2012,10215,"Académica de Coimbra",0.73,1.32,1.07,1.00
17642,2011/2012,9772,"SL Benfica",2.93,1.32,1.47,1.00
17642,2011/2012,9773,"FC Porto",2.67,1.32,1.93,1.00
17642,2011/2012,10214,"CD Nacional",1.60,1.32,1.60,1.00
17642,2012/2013,7841,"Rio Ave FC",0.93,1.32,1.40,1.50
17642,2012/2013,10214,"CD Nacional",1.73,1.32,1.27,1.50
17642,2012/2013,9772,"SL Benfica",2.80,1.32,2.33,1.50
17642,2012/2013,6403,"FC Paços de Ferreira",1.33,1.32,1.47,1.50
17642,2012/2013,10211,"SC Beira Mar",1.40,1.32,0.93,1.50
17642,2012/2013,2033,"S.C. Olhanense",0.87,1.32,0.87,1.50
17642,2012/2013,7844,"Vitória Guimarães",1.20,1.32,1.20,1.50
17642,2012/2013,9764,"Gil Vicente FC",1.20,1.32,0.87,1.50
17642,2012/2013,10238,"Vitória Setúbal",1.20,1.32,0.80,1.50
17642,2012/2013,10215,"Académica de Coimbra",1.47,1.32,0.73,1.50
17642,2012/2013,10264,"SC Braga",2.27,1.32,1.73,1.50
17642,2012/2013,8348,"Moreirense FC",1.07,1.32,0.93,1.50
17642,2012/2013,10212,"CS Marítimo",0.93,1.32,1.33,1.50
17642,2012/2013,9768,"Sporting CP",1.07,1.32,1.33,1.50
17642,2012/2013,7842,"Estoril Praia",2.07,1.32,1.07,1.50
17642,2012/2013,9773,"FC Porto",2.53,1.32,2.13,1.50
17642,2013/2014,9807,"CF Os Belenenses",0.93,1.32,0.33,1.38
17642,2013/2014,7842,"Estoril Praia",1.27,1.32,1.53,1.38
17642,2013/2014,9764,"Gil Vicente FC",0.87,1.32,0.67,1.38
17642,2013/2014,7844,"Vitória Guimarães",1.07,1.32,0.93,1.38
17642,2013/2014,10212,"CS Marítimo",1.73,1.32,0.93,1.38
17642,2013/2014,6403,"FC Paços de Ferreira",1.00,1.32,0.87,1.38
17642,2013/2014,9768,"Sporting CP",1.87,1.32,1.73,1.38
17642,2013/2014,10238,"Vitória Setúbal",1.73,1.32,1.00,1.38
17642,2013/2014,9772,"SL Benfica",2.00,1.32,1.87,1.38
